Date,USD,Date.1,EUR,Date.2,GBP
08/14/2018 23:58:00,17.878,08/16/2018 23:58:00,20.32171504,08/16/2018 23:58:00,22.71870768
08/15/2018 23:58:00,17.867,08/17/2018 23:58:00,20.4409079,08/17/2018 23:58:00,22.7766035
08/16/2018 23:58:00,17.872,08/18/2018 23:58:00,20.4391222,08/18/2018 23:58:00,22.7766035
08/17/2018 23:58:00,17.857,08/19/2018 23:58:00,20.43409471,08/19/2018 23:58:00,22.77085425
08/18/2018 23:58:00,17.857,08/20/2018 23:58:00,20.54346921,08/20/2018 23:58:00,22.8903799
08/19/2018 23:58:00,17.8665,08/21/2018 23:58:00,20.65798912,08/21/2018 23:58:00,23.032844
08/20/2018 23:58:00,17.8785,08/22/2018 23:58:00,20.6675936,08/22/2018 23:58:00,23.02177952
08/21/2018 23:58:00,17.848,08/23/2018 23:58:00,20.58970972,08/23/2018 23:58:00,22.85320927
08/22/2018 23:58:00,17.8415,08/24/2018 23:58:00,20.7415623,08/24/2018 23:58:00,22.9047052
08/23/2018 23:58:00,17.8425,08/25/2018 23:58:00,20.7415623,08/25/2018 23:58:00,22.9047052
08/24/2018 23:58:00,17.833,08/26/2018 23:58:00,20.7328576,08/26/2018 23:58:00,22.88837705
08/25/2018 23:58:00,17.833,08/27/2018 23:58:00,20.87336295,08/27/2018 23:58:00,23.04397111
08/26/2018 23:58:00,17.7995,08/28/2018 23:58:00,20.89396976,08/28/2018 23:58:00,22.99575224
08/27/2018 23:58:00,17.8695,08/29/2018 23:58:00,20.9071835,08/29/2018 23:58:00,23.2764298
08/28/2018 23:58:00,17.8723,08/30/2018 23:58:00,20.76034838,08/30/2018 23:58:00,23.15549253
08/29/2018 23:58:00,17.8555,08/31/2018 23:58:00,20.655712,08/31/2018 23:58:00,23.037696
08/30/2018 23:58:00,17.7985,09/01/2018 23:58:00,20.655712,09/01/2018 23:58:00,23.037696
08/31/2018 23:58:00,17.776,09/02/2018 23:58:00,20.656038,09/02/2018 23:58:00,23.014082
09/01/2018 23:58:00,17.776,09/03/2018 23:58:00,20.80867409,09/03/2018 23:58:00,23.05330709
09/02/2018 23:58:00,17.81,09/04/2018 23:58:00,20.72254074,09/04/2018 23:58:00,22.99674564
09/03/2018 23:58:00,17.9155,09/05/2018 23:58:00,20.80315828,09/05/2018 23:58:00,23.09020213
09/04/2018 23:58:00,17.886,09/06/2018 23:58:00,20.74585773,09/06/2018 23:58:00,23.07551289
09/05/2018 23:58:00,17.8815,09/07/2018 23:58:00,20.643194,09/07/2018 23:58:00,23.051864
09/06/2018 23:58:00,17.8545,09/08/2018 23:58:00,20.643194,09/08/2018 23:58:00,23.051864
09/07/2018 23:58:00,17.842,09/09/2018 23:58:00,20.63171,09/09/2018 23:58:00,23.0746758
09/08/2018 23:58:00,17.842,09/10/2018 23:58:00,20.6503875,09/10/2018 23:58:00,23.199
09/09/2018 23:58:00,17.8475,09/11/2018 23:58:00,20.64779625,09/11/2018 23:58:00,23.17521472
09/10/2018 23:58:00,17.8125,09/12/2018 23:58:00,20.7981984,09/12/2018 23:58:00,23.3360738
09/11/2018 23:58:00,17.8075,09/13/2018 23:58:00,20.9105226,09/13/2018 23:58:00,23.44908258
09/12/2018 23:58:00,17.89,09/14/2018 23:58:00,20.799804,09/14/2018 23:58:00,23.367372
09/13/2018 23:58:00,17.886,09/15/2018 23:58:00,20.798016,09/15/2018 23:58:00,23.367372
09/14/2018 23:58:00,17.88,09/16/2018 23:58:00,20.8041911,09/16/2018 23:58:00,23.38955067
09/15/2018 23:58:00,17.88,09/17/2018 23:58:00,20.8751254,09/17/2018 23:58:00,23.514616
09/16/2018 23:58:00,17.893,09/18/2018 23:58:00,20.8794898,09/18/2018 23:58:00,23.54019812
09/17/2018 23:58:00,17.89,09/19/2018 23:58:00,20.85834082,09/19/2018 23:58:00,23.47807367
09/18/2018 23:58:00,17.8775,09/20/2018 23:58:00,21.05428875,09/20/2018 23:58:00,23.7274235
09/19/2018 23:58:00,17.8675,09/21/2018 23:58:00,21.0258856,09/21/2018 23:58:00,23.3557424
09/20/2018 23:58:00,17.8805,09/22/2018 23:58:00,21.0258856,09/22/2018 23:58:00,23.3557424
09/21/2018 23:58:00,17.867,09/23/2018 23:58:00,21.0130602,09/23/2018 23:58:00,23.39339562
09/22/2018 23:58:00,17.867,09/24/2018 23:58:00,21.01645416,09/24/2018 23:58:00,23.45609394
09/23/2018 23:58:00,17.8865,09/25/2018 23:58:00,21.03641268,09/25/2018 23:58:00,23.56914476
09/24/2018 23:58:00,17.8833,09/26/2018 23:58:00,21.00195067,09/26/2018 23:58:00,23.5446675
09/25/2018 23:58:00,17.884,09/27/2018 23:58:00,20.81648968,09/27/2018 23:58:00,23.38814044
09/26/2018 23:58:00,17.8775,09/28/2018 23:58:00,20.673142,09/28/2018 23:58:00,23.1798939
09/27/2018 23:58:00,17.8885,09/29/2018 23:58:00,20.673142,09/29/2018 23:58:00,23.1798939
09/28/2018 23:58:00,17.791,09/30/2018 23:58:00,20.6645353,09/30/2018 23:58:00,23.21635005
09/29/2018 23:58:00,17.791,10/01/2018 23:58:00,20.6985183,10/01/2018 23:58:00,23.31904333
09/30/2018 23:58:00,17.8075,10/02/2018 23:58:00,20.65585584,10/02/2018 23:58:00,23.20886898
10/01/2018 23:58:00,17.879,10/03/2018 23:58:00,20.5195279,10/03/2018 23:58:00,23.14035482
10/02/2018 23:58:00,17.882,10/04/2018 23:58:00,20.57698684,10/04/2018 23:58:00,23.2668918
10/03/2018 23:58:00,17.8835,10/05/2018 23:58:00,20.5852517,10/05/2018 23:58:00,23.4161031
10/04/2018 23:58:00,17.866,10/06/2018 23:58:00,20.5816819,10/06/2018 23:58:00,23.4214578
10/05/2018 23:58:00,17.849,10/07/2018 23:58:00,20.57362575,10/07/2018 23:58:00,23.43886162
10/06/2018 23:58:00,17.849,10/08/2018 23:58:00,20.5552305,10/08/2018 23:58:00,23.4146843
10/07/2018 23:58:00,17.8575,10/09/2018 23:58:00,20.5708776,10/09/2018 23:58:00,23.5213251
10/08/2018 23:58:00,17.885,10/10/2018 23:58:00,20.61563539,10/10/2018 23:58:00,23.6063853
10/09/2018 23:58:00,17.8815,10/11/2018 23:58:00,20.72430087,10/11/2018 23:58:00,23.66258895
10/10/2018 23:58:00,17.8755,10/12/2018 23:58:00,20.6989416,10/12/2018 23:58:00,23.5228252
10/11/2018 23:58:00,17.8815,10/13/2018 23:58:00,20.6971532,10/13/2018 23:58:00,23.5228252
10/12/2018 23:58:00,17.884,10/14/2018 23:58:00,20.69001225,10/14/2018 23:58:00,23.47056962
10/13/2018 23:58:00,17.884,10/15/2018 23:58:00,20.73534954,10/15/2018 23:58:00,23.54757472
10/14/2018 23:58:00,17.9125,10/16/2018 23:58:00,20.69596353,10/16/2018 23:58:00,23.57758491
10/15/2018 23:58:00,17.902,10/17/2018 23:58:00,20.5627538,10/17/2018 23:58:00,23.42524305
10/16/2018 23:58:00,17.8805,10/18/2018 23:58:00,20.48701823,10/18/2018 23:58:00,23.28750754
10/17/2018 23:58:00,17.8805,10/19/2018 23:58:00,20.602323,10/19/2018 23:58:00,23.357877
10/18/2018 23:58:00,17.8865,10/20/2018 23:58:00,20.600536,10/20/2018 23:58:00,23.357877
10/19/2018 23:58:00,17.87,10/21/2018 23:58:00,20.5929906,10/21/2018 23:58:00,23.37826952
10/20/2018 23:58:00,17.87,10/22/2018 23:58:00,20.49741639,10/22/2018 23:58:00,23.18041416
10/21/2018 23:58:00,17.8945,10/23/2018 23:58:00,20.52459205,10/23/2018 23:58:00,23.22334591
10/22/2018 23:58:00,17.8795,10/24/2018 23:58:00,20.37613736,10/24/2018 23:58:00,23.03447732
10/23/2018 23:58:00,17.8915,10/25/2018 23:58:00,20.3406105,10/25/2018 23:58:00,22.935724
10/24/2018 23:58:00,17.876,10/26/2018 23:58:00,20.3934819,10/26/2018 23:58:00,22.9089696
10/25/2018 23:58:00,17.885,10/27/2018 23:58:00,20.3934819,10/27/2018 23:58:00,22.9089696
10/26/2018 23:58:00,17.853,10/28/2018 23:58:00,20.3823158,10/28/2018 23:58:00,22.9470965
10/27/2018 23:58:00,17.853,10/29/2018 23:58:00,20.34963195,10/29/2018 23:58:00,22.90006668
10/28/2018 23:58:00,17.8855,10/30/2018 23:58:00,20.29387472,10/30/2018 23:58:00,22.73026299
10/29/2018 23:58:00,17.889,10/31/2018 23:58:00,20.23562884,10/31/2018 23:58:00,22.83281052
10/30/2018 23:58:00,17.887,11/01/2018 23:58:00,20.38670854,11/01/2018 23:58:00,23.24734854
10/31/2018 23:58:00,17.882,11/02/2018 23:58:00,20.3667882,11/02/2018 23:58:00,23.2178166
11/01/2018 23:58:00,17.879,11/03/2018 23:58:00,20.3649996,11/03/2018 23:58:00,23.2017192
11/02/2018 23:58:00,17.886,11/04/2018 23:58:00,20.356028,11/04/2018 23:58:00,23.23195336
11/03/2018 23:58:00,17.886,11/05/2018 23:58:00,20.4004329,11/05/2018 23:58:00,23.34525479
11/04/2018 23:58:00,17.864,11/06/2018 23:58:00,20.48148939,11/06/2018 23:58:00,23.47894212
11/05/2018 23:58:00,17.881,11/07/2018 23:58:00,20.4428486,11/07/2018 23:58:00,23.47047846
11/06/2018 23:58:00,17.907,11/08/2018 23:58:00,20.31749021,11/08/2018 23:58:00,23.35178942
11/07/2018 23:58:00,17.879,11/09/2018 23:58:00,20.195084,11/09/2018 23:58:00,23.1185255
11/08/2018 23:58:00,17.873,11/10/2018 23:58:00,20.195084,11/10/2018 23:58:00,23.1185255
11/09/2018 23:58:00,17.815,11/11/2018 23:58:00,20.1884272,11/11/2018 23:58:00,23.064975
11/10/2018 23:58:00,17.815,11/12/2018 23:58:00,20.0718792,11/12/2018 23:58:00,22.9903848
11/11/2018 23:58:00,17.828,11/13/2018 23:58:00,20.2295392,11/13/2018 23:58:00,23.27747552
11/12/2018 23:58:00,17.883,11/14/2018 23:58:00,20.22650902,11/14/2018 23:58:00,23.21959818
11/13/2018 23:58:00,17.888,11/15/2018 23:58:00,20.251365,11/15/2018 23:58:00,22.82583654
11/14/2018 23:58:00,17.882,11/16/2018 23:58:00,20.4228815,11/16/2018 23:58:00,22.9625515
11/15/2018 23:58:00,17.882,11/17/2018 23:58:00,20.1396903,11/17/2018 23:58:00,22.645908
11/16/2018 23:58:00,17.885,11/18/2018 23:58:00,20.14315668,11/18/2018 23:58:00,22.64666733
11/17/2018 23:58:00,17.637,11/19/2018 23:58:00,20.47305834,11/19/2018 23:58:00,22.98203172
11/18/2018 23:58:00,17.649,11/20/2018 23:58:00,20.33128364,11/20/2018 23:58:00,22.8636652
11/19/2018 23:58:00,17.874,11/21/2018 23:58:00,20.41739742,11/21/2018 23:58:00,22.9031433
11/20/2018 23:58:00,17.879,11/22/2018 23:58:00,20.37836928,11/22/2018 23:58:00,23.0119872
11/21/2018 23:58:00,17.9295,11/23/2018 23:58:00,20.266367,11/23/2018 23:58:00,22.911127
11/22/2018 23:58:00,17.872,11/24/2018 23:58:00,20.269941,11/24/2018 23:58:00,22.911127
11/23/2018 23:58:00,17.87,11/25/2018 23:58:00,20.26703714,11/25/2018 23:58:00,22.901718
11/24/2018 23:58:00,17.87,11/26/2018 23:58:00,20.31499802,11/26/2018 23:58:00,22.96750824
11/25/2018 23:58:00,17.878,11/27/2018 23:58:00,20.22919899,11/27/2018 23:58:00,22.8131358
11/26/2018 23:58:00,17.926,11/28/2018 23:58:00,20.3362152,11/28/2018 23:58:00,22.93691802
11/27/2018 23:58:00,17.9067,11/29/2018 23:58:00,20.3654784,11/29/2018 23:58:00,22.8503814
11/28/2018 23:58:00,17.889,11/30/2018 23:58:00,20.244324,11/30/2018 23:58:00,22.829429
11/29/2018 23:58:00,17.877,12/01/2018 23:58:00,20.25148,12/01/2018 23:58:00,22.811539
11/30/2018 23:58:00,17.89,12/02/2018 23:58:00,20.24666728,12/02/2018 23:58:00,22.7613
12/01/2018 23:58:00,17.89,12/03/2018 23:58:00,20.337,12/03/2018 23:58:00,22.794
12/02/2018 23:58:00,17.852,12/04/2018 23:58:00,20.313,12/04/2018 23:58:00,22.772
12/03/2018 23:58:00,17.889,12/05/2018 23:58:00,20.351,12/05/2018 23:58:00,22.8265
12/04/2018 23:58:00,17.881,12/06/2018 23:58:00,20.376,12/06/2018 23:58:00,22.888
12/05/2018 23:58:00,17.903,12/07/2018 23:58:00,20.394,12/07/2018 23:58:00,22.808
12/06/2018 23:58:00,17.89,12/08/2018 23:58:00,20.360931,12/08/2018 23:58:00,22.808
12/07/2018 23:58:00,17.895,12/09/2018 23:58:00,20.35509144,12/09/2018 23:58:00,22.753
12/08/2018 23:58:00,17.895,12/10/2018 23:58:00,20.331,12/10/2018 23:58:00,22.4955
12/09/2018 23:58:00,17.8555,12/11/2018 23:58:00,20.279,12/11/2018 23:58:00,22.3755
12/10/2018 23:58:00,17.888,12/12/2018 23:58:00,20.377,12/12/2018 23:58:00,22.6275
12/11/2018 23:58:00,17.88,12/13/2018 23:58:00,20.354,12/13/2018 23:58:00,22.6725
12/12/2018 23:58:00,17.881,12/14/2018 23:58:00,20.308,12/14/2018 23:58:00,22.6035
12/13/2018 23:58:00,17.889,12/15/2018 23:58:00,20.2815606,12/15/2018 23:58:00,22.6035
12/14/2018 23:58:00,17.934,12/16/2018 23:58:00,20.2747729,12/16/2018 23:58:00,22.602
12/15/2018 23:58:00,17.934,12/17/2018 23:58:00,20.327,12/17/2018 23:58:00,22.601
12/16/2018 23:58:00,17.9345,12/18/2018 23:58:00,20.351,12/18/2018 23:58:00,22.6595
12/17/2018 23:58:00,17.885,12/19/2018 23:58:00,20.392,12/19/2018 23:58:00,22.6095
12/18/2018 23:58:00,17.887,12/20/2018 23:58:00,20.514,12/20/2018 23:58:00,22.688
12/19/2018 23:58:00,17.883,12/21/2018 23:58:00,20.36,12/21/2018 23:58:00,22.6385
12/20/2018 23:58:00,17.8785,12/22/2018 23:58:00,20.3328048,12/22/2018 23:58:00,22.6385
12/21/2018 23:58:00,17.864,12/23/2018 23:58:00,20.33445201,12/23/2018 23:58:00,22.6445
12/22/2018 23:58:00,17.864,12/24/2018 23:58:00,20.423,12/24/2018 23:58:00,22.709
12/23/2018 23:58:00,17.881,12/25/2018 23:58:00,20.3847593,12/25/2018 23:58:00,22.6915
12/24/2018 23:58:00,17.872,12/26/2018 23:58:00,20.3862378,12/26/2018 23:58:00,22.726
12/25/2018 23:58:00,17.861,12/27/2018 23:58:00,20.46,12/27/2018 23:58:00,22.6195
12/26/2018 23:58:00,17.945,12/28/2018 23:58:00,20.468,12/28/2018 23:58:00,22.7105
12/27/2018 23:58:00,17.8605,12/29/2018 23:58:00,20.4437808,12/29/2018 23:58:00,22.7105
12/28/2018 23:58:00,17.872,12/30/2018 23:58:00,20.4334857,12/30/2018 23:58:00,22.7055
12/29/2018 23:58:00,17.872,12/31/2018 23:58:00,20.519,12/31/2018 23:58:00,22.757
12/30/2018 23:58:00,17.863,01/01/2019 23:58:00,20.50107904,01/01/2019 23:58:00,22.853
12/31/2018 23:58:00,17.85,01/02/2019 23:58:00,20.273,01/02/2019 23:58:00,22.4305
01/01/2019 23:58:00,17.888,01/03/2019 23:58:00,20.403,01/03/2019 23:58:00,22.6175
01/02/2019 23:58:00,17.888,01/04/2019 23:58:00,20.409,01/04/2019 23:58:00,22.784
01/03/2019 23:58:00,17.878,01/05/2019 23:58:00,20.3815872,01/05/2019 23:58:00,22.784
01/04/2019 23:58:00,17.888,01/06/2019 23:58:00,20.38228808,01/06/2019 23:58:00,22.7865
01/05/2019 23:58:00,17.888,01/07/2019 23:58:00,20.562,01/07/2019 23:58:00,22.902
01/06/2019 23:58:00,17.864,01/08/2019 23:58:00,20.537,01/08/2019 23:58:00,22.833
01/07/2019 23:58:00,17.896,01/09/2019 23:58:00,20.686,01/09/2019 23:58:00,22.9145
01/08/2019 23:58:00,17.903,01/10/2019 23:58:00,20.629,01/10/2019 23:58:00,22.8655
01/09/2019 23:58:00,17.8825,01/11/2019 23:58:00,20.555,01/11/2019 23:58:00,23.027
01/10/2019 23:58:00,17.897,01/12/2019 23:58:00,20.52772,01/12/2019 23:58:00,23.027
01/11/2019 23:58:00,17.9,01/13/2019 23:58:00,20.529444,01/13/2019 23:58:00,23.051
01/12/2019 23:58:00,17.9,01/14/2019 23:58:00,20.545,01/14/2019 23:58:00,23.056
01/13/2019 23:58:00,17.914,01/15/2019 23:58:00,20.439,01/15/2019 23:58:00,23.0475
01/14/2019 23:58:00,17.886,01/16/2019 23:58:00,20.428,01/16/2019 23:58:00,23.0975
01/15/2019 23:58:00,17.8765,01/17/2019 23:58:00,20.379,01/17/2019 23:58:00,23.2255
01/16/2019 23:58:00,17.898,01/18/2019 23:58:00,20.342,01/18/2019 23:58:00,23.0415
01/17/2019 23:58:00,17.859,01/19/2019 23:58:00,20.2999995,01/19/2019 23:58:00,23.0415
01/18/2019 23:58:00,17.865,01/20/2019 23:58:00,20.30776112,01/20/2019 23:58:00,23.0165
01/19/2019 23:58:00,17.865,01/21/2019 23:58:00,20.372,01/21/2019 23:58:00,23.1055
01/20/2019 23:58:00,17.869,01/22/2019 23:58:00,20.352,01/22/2019 23:58:00,23.2065
01/21/2019 23:58:00,17.893,01/23/2019 23:58:00,20.368,01/23/2019 23:58:00,23.402
01/22/2019 23:58:00,17.881,01/24/2019 23:58:00,20.234,01/24/2019 23:58:00,23.476
01/23/2019 23:58:00,17.859,01/25/2019 23:58:00,20.421,01/25/2019 23:58:00,23.648
01/24/2019 23:58:00,17.857,01/26/2019 23:58:00,20.421,01/26/2019 23:58:00,23.633
01/25/2019 23:58:00,17.89,01/27/2019 23:58:00,20.38597012,01/27/2019 23:58:00,23.633
01/26/2019 23:58:00,17.89,01/28/2019 23:58:00,20.184,01/28/2019 23:58:00,23.2335
01/27/2019 23:58:00,17.863,01/29/2019 23:58:00,20.177,01/29/2019 23:58:00,23.0445
01/28/2019 23:58:00,17.627,01/30/2019 23:58:00,20.298,01/30/2019 23:58:00,23.1725
01/29/2019 23:58:00,17.5893,01/31/2019 23:58:00,20.235,01/31/2019 23:58:00,23.1725
01/30/2019 23:58:00,17.6365,02/01/2019 23:58:00,20.218,02/01/2019 23:58:00,23.0985
01/31/2019 23:58:00,17.652,02/02/2019 23:58:00,20.1889088,02/02/2019 23:58:00,23.0985
02/01/2019 23:58:00,17.623,02/03/2019 23:58:00,20.17921648,02/03/2019 23:58:00,23.0795
02/02/2019 23:58:00,17.623,02/04/2019 23:58:00,20.218,02/04/2019 23:58:00,23.0505
02/03/2019 23:58:00,17.617,02/05/2019 23:58:00,20.075,02/05/2019 23:58:00,22.7975
02/04/2019 23:58:00,17.658,02/06/2019 23:58:00,20.002,02/06/2019 23:58:00,22.7645
02/05/2019 23:58:00,17.575,02/07/2019 23:58:00,19.959,02/07/2019 23:58:00,22.7935
02/06/2019 23:58:00,17.58,02/08/2019 23:58:00,19.929,02/08/2019 23:58:00,22.7695
02/07/2019 23:58:00,17.5725,02/09/2019 23:58:00,19.9039201,02/09/2019 23:58:00,22.7885
02/08/2019 23:58:00,17.569,02/10/2019 23:58:00,19.91463945,02/10/2019 23:58:00,22.781
02/09/2019 23:58:00,17.569,02/11/2019 23:58:00,19.844,02/11/2019 23:58:00,22.6395
02/10/2019 23:58:00,17.587,02/12/2019 23:58:00,19.934,02/12/2019 23:58:00,22.6905
02/11/2019 23:58:00,17.568,02/13/2019 23:58:00,19.803,02/13/2019 23:58:00,22.6025
02/12/2019 23:58:00,17.581,02/14/2019 23:58:00,19.818,02/14/2019 23:58:00,22.4625
02/13/2019 23:58:00,17.55,02/15/2019 23:58:00,19.823,02/15/2019 23:58:00,22.6155
02/14/2019 23:58:00,17.509,02/16/2019 23:58:00,19.782063,02/16/2019 23:58:00,22.6155
02/15/2019 23:58:00,17.514,02/17/2019 23:58:00,19.77359175,02/17/2019 23:58:00,22.6155
02/16/2019 23:58:00,17.514,02/18/2019 23:58:00,19.839,02/18/2019 23:58:00,22.667
02/17/2019 23:58:00,17.5065,02/19/2019 23:58:00,19.889,02/19/2019 23:58:00,22.903
02/18/2019 23:58:00,17.508,02/20/2019 23:58:00,19.921,02/20/2019 23:58:00,22.996
02/19/2019 23:58:00,17.505,02/21/2019 23:58:00,19.886,02/21/2019 23:58:00,22.871
02/20/2019 23:58:00,17.529,02/22/2019 23:58:00,19.875,02/22/2019 23:58:00,22.8885
02/21/2019 23:58:00,17.5065,02/23/2019 23:58:00,19.888,02/23/2019 23:58:00,22.822
02/22/2019 23:58:00,17.514,02/24/2019 23:58:00,19.86332796,02/24/2019 23:58:00,22.9235
02/23/2019 23:58:00,17.403,02/25/2019 23:58:00,19.921,02/25/2019 23:58:00,23.0305
02/24/2019 23:58:00,17.514,02/26/2019 23:58:00,19.945,02/26/2019 23:58:00,23.215
02/25/2019 23:58:00,17.515,02/27/2019 23:58:00,19.948,02/27/2019 23:58:00,23.3455
02/26/2019 23:58:00,17.488,02/28/2019 23:58:00,19.905,02/28/2019 23:58:00,23.222
02/27/2019 23:58:00,17.508,03/01/2019 23:58:00,19.902,03/01/2019 23:58:00,23.117
02/28/2019 23:58:00,17.477,03/02/2019 23:58:00,19.8841104,03/02/2019 23:58:00,23.117
03/01/2019 23:58:00,17.479,03/03/2019 23:58:00,19.88612464,03/03/2019 23:58:00,23.172
03/02/2019 23:58:00,17.479,03/04/2019 23:58:00,19.863,03/04/2019 23:58:00,23.088
03/03/2019 23:58:00,17.482,03/05/2019 23:58:00,19.736,03/05/2019 23:58:00,22.984
03/04/2019 23:58:00,17.49,03/06/2019 23:58:00,19.758,03/06/2019 23:58:00,23.0195
03/05/2019 23:58:00,17.43,03/07/2019 23:58:00,19.508,03/07/2019 23:58:00,22.7955
03/06/2019 23:58:00,17.437,03/08/2019 23:58:00,19.583,03/08/2019 23:58:00,22.681
03/07/2019 23:58:00,17.3875,03/09/2019 23:58:00,19.5563676,03/09/2019 23:58:00,22.681
03/08/2019 23:58:00,17.402,03/10/2019 23:58:00,19.54587085,03/10/2019 23:58:00,22.642
03/09/2019 23:58:00,17.402,03/11/2019 23:58:00,19.625,03/11/2019 23:58:00,23.0945
03/10/2019 23:58:00,17.4035,03/12/2019 23:58:00,19.649,03/12/2019 23:58:00,22.761
03/11/2019 23:58:00,17.4065,03/13/2019 23:58:00,19.752,03/13/2019 23:58:00,23.1495
03/12/2019 23:58:00,17.375,03/14/2019 23:58:00,19.674,03/14/2019 23:58:00,23.0525
03/13/2019 23:58:00,17.389,03/15/2019 23:58:00,19.694,03/15/2019 23:58:00,23.1105
03/14/2019 23:58:00,17.377,03/16/2019 23:58:00,19.6829068,03/16/2019 23:58:00,23.132
03/15/2019 23:58:00,17.354,03/17/2019 23:58:00,19.6848729,03/17/2019 23:58:00,23.132
03/16/2019 23:58:00,17.354,03/18/2019 23:58:00,19.632,03/18/2019 23:58:00,22.933
03/17/2019 23:58:00,17.391,03/19/2019 23:58:00,19.63,03/19/2019 23:58:00,22.9775
03/18/2019 23:58:00,17.281,03/20/2019 23:58:00,19.575,03/20/2019 23:58:00,22.8265
03/19/2019 23:58:00,17.26,03/21/2019 23:58:00,19.597,03/21/2019 23:58:00,22.644
03/20/2019 23:58:00,17.247,03/22/2019 23:58:00,19.523,03/22/2019 23:58:00,22.782
03/21/2019 23:58:00,17.225,03/23/2019 23:58:00,19.3327857,03/23/2019 23:58:00,22.773
03/22/2019 23:58:00,17.224,03/24/2019 23:58:00,19.4578679,03/24/2019 23:58:00,22.7955
03/23/2019 23:58:00,17.089,03/25/2019 23:58:00,19.576,03/25/2019 23:58:00,22.838
03/24/2019 23:58:00,17.2285,03/26/2019 23:58:00,19.525,03/26/2019 23:58:00,22.8635
03/25/2019 23:58:00,17.271,03/27/2019 23:58:00,19.486,03/27/2019 23:58:00,22.7785
03/26/2019 23:58:00,17.2761,03/28/2019 23:58:00,19.459,03/28/2019 23:58:00,22.62
03/27/2019 23:58:00,17.288,03/29/2019 23:58:00,19.456,03/29/2019 23:58:00,22.588
03/28/2019 23:58:00,17.2985,03/30/2019 23:58:00,19.456,03/30/2019 23:58:00,22.588
03/29/2019 23:58:00,17.3,03/31/2019 23:58:00,19.456,03/31/2019 23:58:00,22.574
03/30/2019 23:58:00,17.3,04/01/2019 23:58:00,19.426,04/01/2019 23:58:00,22.6545
03/31/2019 23:58:00,17.3035,04/02/2019 23:58:00,19.406,04/02/2019 23:58:00,22.7365
04/01/2019 23:58:00,17.3075,04/03/2019 23:58:00,19.491,04/03/2019 23:58:00,22.8365
04/02/2019 23:58:00,17.2915,04/04/2019 23:58:00,19.429,04/04/2019 23:58:00,22.633
04/03/2019 23:58:00,17.304,04/05/2019 23:58:00,19.437,04/05/2019 23:58:00,22.55
04/04/2019 23:58:00,17.282,04/06/2019 23:58:00,19.437,04/06/2019 23:58:00,22.55
04/05/2019 23:58:00,17.282,04/07/2019 23:58:00,19.437,04/07/2019 23:58:00,22.588
04/06/2019 23:58:00,17.282,04/08/2019 23:58:00,19.516,04/08/2019 23:58:00,22.633
04/07/2019 23:58:00,17.297,04/09/2019 23:58:00,19.525,04/09/2019 23:58:00,22.627
04/08/2019 23:58:00,17.307,04/10/2019 23:58:00,19.531,04/10/2019 23:58:00,22.686
04/09/2019 23:58:00,17.3015,04/11/2019 23:58:00,19.495,04/11/2019 23:58:00,22.596
04/10/2019 23:58:00,17.29,04/12/2019 23:58:00,19.57,04/12/2019 23:58:00,22.574
04/11/2019 23:58:00,17.283,04/13/2019 23:58:00,19.559,04/13/2019 23:58:00,22.622
04/12/2019 23:58:00,17.257,04/14/2019 23:58:00,19.559,04/14/2019 23:58:00,22.638
04/13/2019 23:58:00,17.257,04/15/2019 23:58:00,19.608,04/15/2019 23:58:00,22.723
04/14/2019 23:58:00,17.2735,04/16/2019 23:58:00,19.533,04/16/2019 23:58:00,22.578
04/15/2019 23:58:00,17.324,04/17/2019 23:58:00,19.496,04/17/2019 23:58:00,22.501
04/16/2019 23:58:00,17.28,04/18/2019 23:58:00,19.328,04/18/2019 23:58:00,22.351
04/17/2019 23:58:00,17.228,04/19/2019 23:58:00,19.328,04/19/2019 23:58:00,22.333
04/18/2019 23:58:00,17.18,04/20/2019 23:58:00,19.328,04/20/2019 23:58:00,22.333
04/19/2019 23:58:00,17.164,04/21/2019 23:58:00,19.328,04/21/2019 23:58:00,22.333
04/20/2019 23:58:00,17.164,04/22/2019 23:58:00,19.328,04/22/2019 23:58:00,22.2845
04/21/2019 23:58:00,17.1595,04/23/2019 23:58:00,19.264,04/23/2019 23:58:00,22.205
04/22/2019 23:58:00,17.137,04/24/2019 23:58:00,19.158,04/24/2019 23:58:00,22.164
04/23/2019 23:58:00,17.1333,04/25/2019 23:58:00,19.134,04/25/2019 23:58:00,22.152
04/24/2019 23:58:00,17.155,04/26/2019 23:58:00,19.139,04/26/2019 23:58:00,22.135
04/25/2019 23:58:00,17.1515,04/27/2019 23:58:00,19.139,04/27/2019 23:58:00,22.188
04/26/2019 23:58:00,17.122,04/28/2019 23:58:00,19.139,04/28/2019 23:58:00,22.1755
04/27/2019 23:58:00,17.122,04/29/2019 23:58:00,19.211,04/29/2019 23:58:00,22.21
04/28/2019 23:58:00,17.1355,04/30/2019 23:58:00,19.26,04/30/2019 23:58:00,22.392
04/29/2019 23:58:00,17.1465,05/01/2019 23:58:00,19.26,05/01/2019 23:58:00,22.443
04/30/2019 23:58:00,17.1425,05/02/2019 23:58:00,19.192,05/02/2019 23:58:00,22.384
05/01/2019 23:58:00,17.165,05/03/2019 23:58:00,19.243,05/03/2019 23:58:00,22.587
05/02/2019 23:58:00,17.154,05/04/2019 23:58:00,19.243,05/04/2019 23:58:00,22.587
